days	firstversion	lastversion	file_name	classification
198	v2.6.37	v3.0	drivers/staging/msm/mdp_dma_lcdc.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/staging-devices.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp4_overlay_lcdc.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp4_overlay_lcdc.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp_cursor.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp_vsync.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp4.h	MissingDead
198	v2.6.37	v3.0	drivers/usb/gadget/gadget_chips.h	MissingUndead
198	v2.6.37	v3.0	arch/blackfin/mach-bf518/boards/ezbrd.c	MissingDead
198	v2.6.37	v3.0	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
198	v2.6.37	v3.0	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_linux.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_sdio.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_common.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/brcm80211/brcmfmac/dhd_common.c	MissingDead
198	v2.6.37	v3.0	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
198	v2.6.37	v3.0	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/memory.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/memory.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/memory.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/memory.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/msm_fb.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mddihosti.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mddihosti.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mddihosti.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/tv_pal.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/tv_pal.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingDead
198	v2.6.37	v3.0	arch/arm/plat-s3c24xx/cpu.c	MissingDead
198	v2.6.37	v3.0	arch/arm/plat-s3c24xx/include/plat/s3c2400.h	MissingDead
198	v2.6.37	v3.0	arch/blackfin/mach-bf518/boards/ezbrd.c	MissingDead
198	v2.6.37	v3.0	arch/blackfin/mach-bf518/boards/ezbrd.c	MissingDead
198	v2.6.37	v3.0	arch/blackfin/mach-bf527/boards/tll6527m.c	MissingDead
198	v2.6.37	v3.0	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingUndead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingUndead
198	v2.6.37	v3.0	drivers/usb/gadget/gadget_chips.h	MissingUndead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingUndead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingUndead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingUndead
198	v2.6.37	v3.0	arch/arm/mach-s3c2410/include/mach/regs-gpio.h	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingUndead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.h	MissingUndead
198	v2.6.37	v3.0	drivers/staging/msm/mdp4.h	MissingUndead
198	v2.6.37	v3.0	arch/arm/mach-msm/gpio.c	MissingDead
198	v2.6.37	v3.0	arch/blackfin/mach-bf527/boards/ezkit.c	MissingDead
198	v2.6.37	v3.0	arch/blackfin/mach-bf527/boards/tll6527m.c	MissingDead
198	v2.6.37	v3.0	arch/blackfin/mach-bf527/boards/ezkit.c	MissingDead
198	v2.6.37	v3.0	arch/blackfin/mach-bf527/boards/ezkit.c	MissingDead
198	v2.6.37	v3.0	arch/blackfin/mach-bf527/boards/ezkit.c	MissingDead
198	v2.6.37	v3.0	arch/blackfin/mach-bf527/boards/ezkit.c	MissingDead
198	v2.6.37	v3.0	arch/arm/mach-s3c2410/include/mach/regs-gpio.h	MissingUndead
198	v2.6.37	v3.0	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
198	v2.6.37	v3.0	fs/xfs/linux-2.6/xfs_buf.c	MissingDead
198	v2.6.37	v3.0	drivers/usb/gadget/gadget_chips.h	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp_ppp.c	MissingDead
198	v2.6.37	v3.0	drivers/usb/gadget/gadget_chips.h	MissingDead
198	v2.6.37	v3.0	drivers/usb/gadget/gadget_chips.h	MissingDead
198	v2.6.37	v3.0	drivers/usb/gadget/gadget_chips.h	MissingDead
198	v2.6.37	v3.0	drivers/usb/gadget/gadget_chips.h	MissingUndead
198	v2.6.37	v3.0	drivers/usb/gadget/gadget_chips.h	MissingUndead
198	v2.6.37	v3.0	drivers/staging/msm/mdp_ppp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp_ppp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
198	v2.6.37	v3.0	drivers/staging/msm/mdp.c	MissingDead
196	v3.3	v3.6	arch/arm/plat-samsung/include/plat/sdhci.h	MissingDead
196	v3.3	v3.6	arch/arm/plat-samsung/include/plat/sdhci.h	MissingDead
196	v3.3	v3.6	arch/arm/plat-samsung/include/plat/sdhci.h	MissingDead
196	v3.3	v3.6	arch/arm/plat-samsung/include/plat/sdhci.h	MissingUndead
196	v3.3	v3.6	drivers/tty/serial/bfin_uart.c	MissingDead
196	v3.3	v3.6	drivers/devfreq/exynos4_bus.c	MissingDead
196	v3.3	v3.6	arch/arm/plat-samsung/include/plat/sdhci.h	MissingDead
196	v3.3	v3.6	arch/arm/plat-samsung/include/plat/sdhci.h	MissingDead
196	v3.3	v3.6	arch/arm/mach-msm/board-trout-gpio.c	MissingDead
196	v3.3	v3.6	arch/powerpc/mm/icswx.c	MissingDead
196	v3.3	v3.6	drivers/tty/serial/serial_core.c	MissingDead
196	v3.3	v3.6	drivers/devfreq/exynos4_bus.c	MissingDead
196	v3.3	v3.6	drivers/devfreq/exynos4_bus.c	MissingDead
167	v3.0	v3.2	arch/arm/plat-omap/cpu-omap.c	MissingDead
159	v2.6.39	v3.1	drivers/net/cs89x0.c	MissingDead
159	v2.6.39	v3.1	drivers/staging/ath6kl/os/linux/ar6000_drv.c	MissingDead
159	v2.6.39	v3.1	drivers/net/cs89x0.c	MissingDead
137	v3.2	v3.4	drivers/staging/serial/68360serial.c	MissingDead
137	v3.2	v3.4	drivers/staging/serial/68360serial.c	MissingDead
137	v3.2	v3.4	drivers/staging/serial/68360serial.c	MissingDead
137	v3.2	v3.4	drivers/net/wireless/libertas/if_usb.c	MissingDead
137	v3.2	v3.4	drivers/staging/serial/68360serial.c	MissingDead
137	v3.2	v3.4	drivers/staging/serial/68360serial.c	MissingDead
137	v3.2	v3.4	drivers/staging/serial/68360serial.c	MissingDead
137	v3.2	v3.4	drivers/staging/serial/68360serial.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ioctl.c	MissingDead
134	v2.6.37	v2.6.39	include/linux/fscache-cache.h	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/wmi/wmi.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/wmi/wmi.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/wmi/wmi.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/wmi/wmi.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/wmi/wmi.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/wmi/wmi.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/include/a_drv_api.h	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/include/a_drv_api.h	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/include/a_drv_api.h	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/include/a_drv_api.h	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/include/common/btcoexGpio.h	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/miscdrv/common_drv.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_drv.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_drv.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_drv.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_drv.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_drv.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_drv.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_drv.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_drv.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_android.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_android.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_android.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_android.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_android.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_android.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ar6000_android.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ioctl.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ioctl.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ioctl.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ioctl.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ioctl.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ioctl.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/ioctl.c	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/include/ar6000_drv.h	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/include/osapi_linux.h	MissingDead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/include/osapi_linux.h	MissingDead
134	v2.6.37	v2.6.39	drivers/net/wireless/ath/ath9k/ath9k.h	MissingDead
134	v2.6.37	v2.6.39	arch/powerpc/kernel/head_32.S	MissingDead
134	v2.6.37	v2.6.39	arch/arm/mach-at91/at572d940hf_devices.c	MissingDead
134	v2.6.37	v2.6.39	arch/blackfin/kernel/traps.c	MissingDead
134	v2.6.37	v2.6.39	arch/blackfin/mach-common/ints-priority.c	MissingDead
134	v2.6.37	v2.6.39	arch/blackfin/mach-common/ints-priority.c	MissingDead
134	v2.6.37	v2.6.39	arch/blackfin/mach-common/ints-priority.c	MissingDead
134	v2.6.37	v2.6.39	arch/blackfin/mach-common/ints-priority.c	MissingDead
134	v2.6.37	v2.6.39	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
134	v2.6.37	v2.6.39	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
134	v2.6.37	v2.6.39	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
134	v2.6.37	v2.6.39	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
134	v2.6.37	v2.6.39	mm/slub.c	MissingDead
134	v2.6.37	v2.6.39	include/linux/fscache-cache.h	MissingUndead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/include/common/btcoexGpio.h	MissingUndead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/include/ar6000_drv.h	MissingUndead
134	v2.6.37	v2.6.39	drivers/staging/ath6kl/os/linux/include/osapi_linux.h	MissingUndead
134	v2.6.37	v2.6.39	drivers/net/wireless/ath/ath9k/ath9k.h	MissingUndead
133	v3.4	v3.6	arch/x86/vdso/vdso32-setup.c	MissingDead
133	v3.4	v3.6	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
133	v3.4	v3.6	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
133	v3.4	v3.6	drivers/staging/ramster/cluster/masklog.h	MissingUndead
133	v3.4	v3.6	arch/x86/kernel/signal.c	MissingUndead
133	v3.4	v3.6	arch/x86/include/asm/unistd.h	MissingUndead
133	v3.4	v3.6	arch/x86/include/asm/fpu-internal.h	MissingUndead
133	v3.4	v3.6	arch/x86/include/asm/fpu-internal.h	MissingUndead
133	v3.4	v3.6	arch/x86/include/asm/fpu-internal.h	MissingUndead
133	v3.4	v3.6	arch/x86/include/asm/compat.h	MissingUndead
133	v3.4	v3.6	drivers/staging/ramster/cluster/masklog.h	MissingDead
133	v3.4	v3.6	drivers/tty/serial/efm32-uart.c	MissingDead
133	v3.4	v3.6	drivers/tty/serial/efm32-uart.c	MissingDead
133	v3.4	v3.6	drivers/iommu/tegra-smmu.c	MissingDead
133	v3.4	v3.6	arch/x86/kernel/ptrace.c	MissingDead
133	v3.4	v3.6	arch/x86/kernel/ptrace.c	MissingDead
133	v3.4	v3.6	fs/cifs/cifsproto.h	MissingDead
133	v3.4	v3.6	arch/x86/kernel/signal.c	MissingDead
133	v3.4	v3.6	arch/x86/kernel/signal.c	MissingDead
133	v3.4	v3.6	arch/x86/kernel/signal.c	MissingDead
133	v3.4	v3.6	fs/cifs/cifsproto.h	MissingDead
133	v3.4	v3.6	arch/x86/kernel/asm-offsets_64.c	MissingDead
133	v3.4	v3.6	include/linux/mfd/dbx500-prcmu.h	MissingDead
133	v3.4	v3.6	arch/x86/kernel/syscall_64.c	MissingDead
133	v3.4	v3.6	arch/x86/include/asm/compat.h	MissingDead
133	v3.4	v3.6	arch/x86/include/asm/compat.h	MissingDead
133	v3.4	v3.6	arch/x86/include/asm/unistd.h	MissingDead
133	v3.4	v3.6	arch/x86/include/asm/fpu-internal.h	MissingDead
133	v3.4	v3.6	arch/x86/include/asm/fpu-internal.h	MissingDead
133	v3.4	v3.6	arch/x86/include/asm/fpu-internal.h	MissingDead
133	v3.4	v3.6	arch/x86/include/asm/sigframe.h	MissingDead
133	v3.4	v3.6	drivers/staging/ramster/cluster/tcp.c	MissingDead
133	v3.4	v3.6	drivers/staging/ramster/cluster/tcp_internal.h	MissingDead
129	v2.6.38	v3.0	drivers/tty/serial/sh-sci.h	MissingDead
129	v2.6.38	v3.0	drivers/tty/serial/sh-sci.h	MissingDead
129	v2.6.38	v3.0	drivers/tty/serial/sh-sci.h	MissingDead
129	v2.6.38	v3.0	drivers/tty/serial/sh-sci.h	MissingDead
129	v2.6.38	v3.0	drivers/staging/brcm80211/include/bcmutils.h	MissingDead
129	v2.6.38	v3.0	drivers/staging/brcm80211/include/bcmutils.h	MissingUndead
129	v2.6.38	v3.0	drivers/tty/serial/sh-sci.h	MissingDead
129	v2.6.38	v3.0	drivers/tty/serial/sh-sci.h	MissingDead
125	v3.3	v3.5	include/linux/mmzone.h	MissingUndead
125	v3.3	v3.5	arch/arm/mach-u300/include/mach/irqs.h	MissingUndead
125	v3.3	v3.5	arch/arm/mach-u300/include/mach/irqs.h	MissingDead
125	v3.3	v3.5	include/linux/mmzone.h	MissingDead
95	v3.0	v3.1	include/linux/mfd/db5500-prcmu.h	MissingDead
95	v3.0	v3.1	include/linux/mfd/db8500-prcmu.h	MissingDead
95	v3.0	v3.1	drivers/staging/ath6kl/wmi/wmi.c	MissingDead
95	v3.0	v3.1	include/linux/mfd/db8500-prcmu.h	MissingUndead
95	v3.0	v3.1	include/linux/mfd/db5500-prcmu.h	MissingUndead
74	v3.2	v3.3	arch/microblaze/mm/init.c	MissingUndead
74	v3.2	v3.3	include/linux/mfd/dbx500-prcmu.h	MissingDead
74	v3.2	v3.3	drivers/net/ethernet/cirrus/cs89x0.c	MissingDead
74	v3.2	v3.3	drivers/net/ethernet/cirrus/cs89x0.c	MissingDead
74	v3.2	v3.3	arch/microblaze/mm/init.c	MissingDead
72	v3.1	v3.2	arch/arm/mach-ux500/usb.c	MissingDead
72	v3.1	v3.2	arch/arm/mach-ux500/usb.c	MissingDead
71	v3.5	v3.6	sound/soc/ux500/ux500_msp_dai.h	MissingUndead
71	v3.5	v3.6	drivers/net/ethernet/cirrus/cs89x0.c	MissingDead
71	v3.5	v3.6	drivers/net/ethernet/cirrus/cs89x0.c	MissingDead
71	v3.5	v3.6	drivers/net/ethernet/cirrus/cs89x0.c	MissingDead
71	v3.5	v3.6	arch/x86/include/asm/xor_avx.h	MissingUndead
71	v3.5	v3.6	arch/blackfin/kernel/time.c	MissingUndead
71	v3.5	v3.6	drivers/net/ethernet/cirrus/cs89x0.c	MissingDead
71	v3.5	v3.6	arch/arm/mach-davinci/include/mach/debug-macro.S	MissingDead
71	v3.5	v3.6	arch/x86/include/asm/xor_avx.h	MissingDead
71	v3.5	v3.6	drivers/scsi/qla2xxx/qla_target.c	MissingDead
71	v3.5	v3.6	drivers/scsi/qla2xxx/qla_target.c	MissingDead
71	v3.5	v3.6	sound/soc/ux500/ux500_msp_dai.h	MissingDead
71	v3.5	v3.6	arch/arm/mach-exynos/dev-sysmmu.c	MissingDead
71	v3.5	v3.6	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
71	v3.5	v3.6	arch/blackfin/mach-bf537/boards/stamp.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/rtl8192e/r8192E_core.c	MissingDead
69	v2.6.37	v2.6.38	arch/blackfin/include/asm/ipipe.h	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/rtl8192e/r8192E_core.c	MissingDead
69	v2.6.37	v2.6.38	drivers/mfd/twl-core.c	MissingDead
69	v2.6.37	v2.6.38	arch/blackfin/include/asm/ipipe.h	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/rtl8192e/r8192E_core.c	MissingDead
69	v2.6.37	v2.6.38	drivers/mtd/nand/omap2.c	MissingDead
69	v2.6.37	v2.6.38	drivers/mtd/nand/omap2.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/rtl8192e/ieee80211/ieee80211_rx.c	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/brcm80211/brcmfmac/dhd.h	MissingDead
69	v2.6.37	v2.6.38	drivers/char/amiserial.c	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	arch/blackfin/include/asm/irqflags.h	MissingUndead
69	v2.6.37	v2.6.38	drivers/staging/ath6kl/os/linux/ar6000_pm.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/ath6kl/os/linux/ar6000_pm.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/ath6kl/os/linux/ar6000_pm.c	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/brcm80211/brcmfmac/dhd.h	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/ath6kl/os/linux/ar6000_pm.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/brcm80211/brcmfmac/dhd.h	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/ath6kl/os/linux/ar6000_pm.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/ath6kl/os/linux/ar6000_pm.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/rtl8192e/r8192E_core.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/ath6kl/os/linux/ar6000_pm.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/ath6kl/os/linux/ar6000_android.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/rtl8192e/r8192E_core.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/brcm80211/brcmfmac/dhd.h	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/brcm80211/brcmfmac/dhd.h	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/ath6kl/os/linux/ar6000_android.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/ath6kl/os/linux/ar6000_android.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/ath6kl/os/linux/ar6000_android.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/brcm80211/brcmfmac/dhd.h	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/ath6kl/os/linux/ar6000_android.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/ath6kl/os/linux/ar6000_android.c	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	arch/arm/mach-omap2/devices.c	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/ath6kl/os/linux/ar6000_android.c	MissingDead
69	v2.6.37	v2.6.38	drivers/staging/brcm80211/brcmfmac/dhd.h	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
69	v2.6.37	v2.6.38	drivers/media/dvb/frontends/dib0090.c	MissingDead
64	v2.6.39	v3.0	drivers/staging/zcache/zcache.c	MissingDead
64	v2.6.39	v3.0	drivers/staging/zcache/zcache.c	MissingDead
64	v2.6.39	v3.0	drivers/staging/zcache/zcache.c	MissingDead
62	v3.4	v3.5	drivers/usb/host/ehci-hcd.c	MissingDead
